Customer ID,Order City,Order Postal,Order State,Latitude,Longitude
13808,Indialantic,32903,FL,28.0895,-80.5656
13807,Hudson,34669,FL,28.3618,-82.6933
13806,HOLLYWOOD,33023-1310,FL,26.0112,-80.1495
13805,HOLLYWOOD,33021-8017,FL,26.0112,-80.1495
13804,HOLIDAY,34691-4233,FL,28.1878,-82.7395
13803,HIALEAH GARDENS,33016-2174,FL,25.8651,-80.3245
13802,HIALEAH,33018-8409,FL,25.8576,-80.2781
13801,HIALEAH,33016-3932,FL,25.8576,-80.2781
13800,HIALEAH,33010-5927,FL,25.8576,-80.2781
13799,GULF BREEZE,32563-3322,FL,30.3571,-87.1639
13798,GROVELAND,34736-3626,FL,28.5581,-81.8512
13792,GAINESVILLE,32653-0815,FL,29.6519,-82.3248
13791,GAINESVILLE,32609-2921,FL,29.6519,-82.3248
13790,GAINESVILLE,32607-2920,FL,29.6519,-82.3248
13787,FT LAUDERDALE,33312-1126,FL,26.1223,-80.1434
13786,Fort Walton Beach,32548-5581,FL,30.4058,-86.6188
13784,Fort Pierce,34979-2537,FL,27.4467,-80.3256
13782,FORT MYERS,33967-3542,FL,26.6406,-81.8723
13781,FORT MYERS,33919-2132,FL,26.6406,-81.8723
13780,FORT MYERS,33907-8058,FL,26.6406,-81.8723
13778,Fort Myers,33907-5823,FL,26.6406,-81.8723
13777,FORT MYERS,33905-7699,FL,26.6406,-81.8723
13774,FORT LAUDERDALE,33315-2238,FL,26.1223,-80.1434
13772,FORT LAUDERDALE,33308-6101,FL,26.1223,-80.1434
13771,FORT LAUDERDALE,33308-2533,FL,26.1223,-80.1434
13769,Fernandina Beach,32034,FL,30.6697,-81.4626
13767,ESTERO,33967-0513,FL,26.4381,-81.8068
13764,DORAL,33198-1534,FL,25.8195,-80.3553
13763,DORAL,33195-6503,FL,25.8195,-80.3553
13762,DORAL,33195,FL,25.8195,-80.3553
13761,DORAL,33191-1045,FL,25.8195,-80.3553
13760,DORAL,33178-4318,FL,25.8195,-80.3553
13759,DORAL,33178-2418,FL,25.8195,-80.3553
13758,DORAL,33178-2370,FL,25.8195,-80.3553
13756,DORAL,33172-2836,FL,25.8195,-80.3553
13755,DESTIN,32541-8476,FL,30.3935,-86.4958
13754,Destin,32541,FL,30.3935,-86.4958
13753,DELRAY BEACH,33484-2542,FL,26.4615,-80.0728
13752,Delray Beach,33484-1351,FL,26.4615,-80.0728
13751,DELRAY BEACH,33446-5616,FL,26.4615,-80.0728
13750,DELRAY BEACH,33446-1025,FL,26.4615,-80.0728
13748,DELAND,32724-7365,FL,29.0283,-81.3031
13747,DELAND,32724-7106,FL,29.0283,-81.3031
13745,DEERFIELD BEACH,33442-2032,FL,26.3183,-80.0996
13744,DAYTONA BEACH,32118-3722,FL,29.2108,-81.0228
13743,DADE CITY,33525-4121,FL,28.3647,-82.1959
13742,CUTLER BAY,33157-7445,FL,25.5783,-80.3377
13741,CORAL SPRINGS,33065-7814,FL,26.2712,-80.2706
13740,COCONUT CREEK,33073-3488,FL,26.2517,-80.1789
13739,COCONUT CREEK,33073-3403,FL,26.2517,-80.1789
13737,COCOA BEACH,32931-2805,FL,28.36,-80.61
13736,COCOA,32927,FL,28.3861,-80.742
13735,Clermont,34714,FL,28.5494,-81.7729
13732,CLERMONT,34711-6977,FL,28.5494,-81.7729
13731,CLERMONT,34711-5731,FL,28.5494,-81.7729
13730,Clearwater,33764,FL,27.9659,-82.8001
13728,CITRUS SPRINGS,34434-4939,FL,,
13727,CAPE CORAL,33914-7110,FL,26.6059,-81.9807
13726,BRANDON,33511-1865,FL,27.9378,-82.2859
13725,BRADENTON,34210-4529,FL,27.4989,-82.5748
13723,bradenton,34209,fl,27.4989,-82.5748
13722,BRADENTON,34202-2436,FL,27.4989,-82.5748
13721,BOYNTON BEACH,33472-4315,FL,26.5253,-80.0664
13720,BOYNTON BEACH,33437-7187,FL,26.5253,-80.0664
13719,BOYNTON BEACH,33437-5629,FL,26.5253,-80.0664
13718,Boynton Beach,33437,Fl,26.5253,-80.0664
13717,BOCA RATON,33496-2434,FL,26.3587,-80.0831
13716,BOCA RATON,33433-8724,FL,26.3587,-80.0831
13715,BOCA RATON,33433-6756,FL,26.3587,-80.0831
13712,Boca Raton,33433,FL,26.3587,-80.0831
13711,BOCA RATON,33428-4117,FL,26.3587,-80.0831
13710,Boca Raton,33428,FL,26.3587,-80.0831
13709,APOLLO BEACH,33572-1735,FL,27.7738,-82.4073
13708,ALTAMONTE SPRINGS,32714-7615,FL,28.6619,-81.3886
13707,ALTAMONTE SPRINGS,32701-5367,FL,28.6619,-81.3886
13706,ALACHUA,32615-9310,FL,29.7895,-82.4875
13705,Washington,20012,District of Columbia,38.895,-77.0366
13704,Wilmington,19810,Delaware,39.7459,-75.5466
13703,WYOMING,19934-1655,DE,39.1182,-75.5588
13700,Wilmington,19802,DE,39.7459,-75.5466
13699,SEAFORD,19973-7210,DE,38.6412,-75.611
13697,SEAFORD,19973-5794,DE,38.6412,-75.611
13695,NEWARK,19711-3104,DE,39.6852,-75.7508
13694,NEW CASTLE,19726-9000,DE,39.6621,-75.5663
13693,NEW CASTLE,19720-3400,DE,39.6621,-75.5663
13692,New Castle,19720,DE,39.6621,-75.5663
13690,LEWES,19958,DE,38.7746,-75.1393
13689,Laurel,19956,De,38.5565,-75.5713
13686,Hockessin,19707,DE,39.7876,-75.6966
13685,DOVER,19904-4664,DE,39.1582,-75.5244
13684,CLAYMONT,19703-3523,DE,39.8007,-75.4596
13682,Claymont,19703,DE,39.8007,-75.4596
13681,WASHINGTON,20019-4263,DC,38.895,-77.0366
13680,WASHINGTON,20010-3012,DC,38.895,-77.0366
13678,WASHINGTON,20010-2422,DC,38.895,-77.0366
13675,WASHINGTON,20009-4808,DC,38.895,-77.0366
13673,WASHINGTON,20009-3734,DC,38.895,-77.0366
13672,WASHINGTON,20008-3829,DC,38.895,-77.0366
13670,WASHINGTON,20008-2862,DC,38.895,-77.0366
13669,WASHINGTON,20008-1223,DC,38.895,-77.0366
13668,WASHINGTON,20005-4051,DC,38.895,-77.0366
13667,WASHINGTON,20001-3506,DC,38.895,-77.0366
13666,WASHINGTON,20001-3067,DC,38.895,-77.0366
13663,WOODBURY,06798-2404,CT,41.5445,-73.209
13662,WOLCOTT,06716-1131,CT,41.6023,-72.9868
13659,WINDSOR,06095-2218,CT,41.8526,-72.6437
13658,WILTON,06897-3808,CT,41.1954,-73.4379
13657,WESTPORT,06880-1002,CT,41.1415,-73.3579
13656,WEST HARTFORD,06107-1209,CT,41.762,-72.742
13655,WARREN,06754-1415,CT,41.7429,-73.3487
13654,WALLINGFORD,06492-1748,CT,41.457,-72.8232
13652,Wallingford,6492,CT,41.457,-72.8232
13651,TRUMBULL,06611-5056,CT,41.2429,-73.2007
13650,TRUMBULL,06611-1527,CT,41.2429,-73.2007
13649,STAMFORD,06907-1536,CT,41.0534,-73.5387
13647,Somers,6071,CT,41.9854,-72.4462
13645,SHELTON,06484-2022,CT,41.3165,-73.0932
13644,SANDY HOOK,06482-1241,CT,41.4201,-73.2821
13643,REDDING,06896-2206,CT,41.3026,-73.3835
13642,"Norwalk,",6851,CT,41.1176,-73.4079
13639,NORTH HAVEN,6473,CT,41.3909,-72.8595
13638,NEW HAVEN,06513-3905,CT,41.3082,-72.9251
13637,NEW HAVEN,6512,CT,41.3082,-72.9251
13636,MONROE,06468-1373,CT,41.3326,-73.2073
13635,MILFORD,06461-2652,CT,41.2223,-73.0565
13634,MIDDLETOWN,06457-6601,CT,41.5623,-72.6506
13632,MANCHESTER,06042-3263,CT,41.7759,-72.5215
13631,MANCHESTER,6040,CT,41.7759,-72.5215
13630,KILLINGWORTH,06419-1326,CT,41.3582,-72.5637
13629,HAMDEN,06518-3200,CT,41.3959,-72.8969
13627,GUILFORD,06437-3245,CT,41.289,-72.6818
13626,Groton,6340,Ct,41.3507,-72.0774
13623,greenwich,6831,ct,41.0265,-73.6285
13621,Greenwich,6830,CT,41.0265,-73.6285
13618,Farmington,6032,CT,41.7198,-72.832
13617,Fairfield,06825-4329,CT,41.1412,-73.2637
13615,FAIRFIELD,06824-3117,CT,41.1412,-73.2637
13614,Fairfield,6825,CT,41.1412,-73.2637
13611,ELLINGTON,06029-2720,CT,41.904,-72.4698
13610,EAST LYME,06333-1243,CT,41.37,-72.21
13607,EAST HAVEN,06512-1428,CT,41.2762,-72.8684
13606,Coventry,6238,CT,41.7701,-72.3051
13603,Cos Cob,06807-1804,CT,41.0334,-73.5996
13602,CORNWALL BRIDGE,06754-1135,CT,41.8187,-73.371
13601,COLCHESTER,06415-1932,CT,41.5757,-72.332
13600,CLINTON,06413-1830,CT,41.2787,-72.5276
13599,CANTON,06019-2441,CT,41.8245,-72.8937
13598,BRIDGEWATER,06752-1407,CT,41.5351,-73.3662
13596,BRANFORD,06405-3160,CT,41.2795,-72.8151
13594,BLOOMFIELD,06002-1740,CT,41.8265,-72.7301
13593,BETHLEHEM,06751-2210,CT,41.6394,-73.2081
13592,Bethel,6801,CT,41.3712,-73.414
13591,AVON,06001-4509,CT,41.8098,-72.8307
13590,RIVERSIDE,06878-1611,CONNECTICUT,41.0337,-73.5782
13589,Riverside,6878,Connecticut,41.0337,-73.5782
13588,NAUGATUCK,06770-1994,CONNECTICUT,41.486,-73.0509
13587,WHEAT RIDGE,80033-5215,COLORADO,39.7661,-105.0772
13584,Vona,80861,Colorado,39.3036,-102.743
13583,LOVELAND,80538-6270,COLORADO,40.3978,-105.075
13581,Littleton,80123-7640,Colorado,39.6133,-105.0166
13579,Ft Collins,80528,Colorado,40.5509,-105.0668
13577,DENVER,80207-3812,COLORADO,39.7348,-104.9653
13576,Colorado Springs,80917-3544,Colorado,38.834,-104.8253
13575,COLORADO SPRINGS,80908-2066,COLORADO,38.834,-104.8253
13573,Colorado Springs,80905,Colorado,38.834,-104.8253
13572,Castle Rock,80109,Colorado,39.3727,-104.8584
13571,Windsor,80550,CO,40.4775,-104.9014
13570,WESTMINSTER,80031-6395,CO,39.8367,-105.0372
13569,VAIL,81657-5192,CO,39.6426,-106.3862
13568,TELLURIDE,81435-9394,CO,37.9375,-107.8123
13566,PUEBLO WEST,81007-6007,CO,38.35,-104.7228
13565,PINE,80470-9687,CO,39.4105,-105.3322
13564,nunn,80648,co,40.7036,-104.7808
13563,MORRISON,80465-1349,CO,39.6536,-105.1911
13562,MANITOU SPRINGS,80829-2137,CO,38.8586,-104.9179
13561,LOVELAND,80538-8772,CO,40.3978,-105.075
13560,LOVELAND,80537-5366,CO,40.3978,-105.075
13558,LOUISVILLE,80027-2223,CO,39.9778,-105.1319
13557,LONGMONT,80504-7728,CO,40.1672,-105.1019
13555,LONGMONT,80503-2718,CO,40.1672,-105.1019
13552,LONGMONT,80501-0911,CO,40.1672,-105.1019
13551,LITTLETON,80128-6835,CO,39.6133,-105.0166
13549,LAKEWOOD,80227-2507,CO,39.7087,-105.0846
13548,Lakewood,80226,Co,39.7087,-105.0846
13546,Lakewood,80214-5503,CO,39.7087,-105.0846
13544,LAFAYETTE,80026-2859,CO,39.9936,-105.0897
13539,LAFAYETTE,80026-2030,CO,39.9936,-105.0897
13538,LA JUNTA,81050-2234,CO,37.985,-103.5438
13536,HIGHLANDS RANCH,80129-6207,CO,39.5539,-104.9694
13534,HIGHLANDS RANCH,80126-7585,CO,39.5539,-104.9694
13533,Highlands Ranch,80126,CO,39.5539,-104.9694
13532,GUNNISON,81230-9707,CO,38.6477,-107.0603
13531,GREENWOOD VILLAGE,80111-2118,CO,39.6172,-104.9508
13529,GREELEY,80634-1535,CO,40.4233,-104.7091
13527,GRAND JUNCTION,81504-7144,CO,39.064,-108.5507
13525,Granby,80446,CO,40.0861,-105.9395
13524,GOLDEN,80403-1788,CO,39.7555,-105.2211
13523,Glenwood Springs,81601,CO,39.5507,-107.3255
13522,GARDNER,81040-9738,CO,37.7833,-105.1656
13521,Frederick,80504,CO,40.0992,-104.9372
13520,FORT COLLINS,80526-7606,CO,40.5509,-105.0668
13519,FORT COLLINS,80525-4383,CO,40.5509,-105.0668
13518,FORT COLLINS,80525-1514,CO,40.5509,-105.0668
13517,Evergreen,80439,CO,39.6328,-105.3233
13516,ESTES PARK,80517-3832,CO,40.3772,-105.5232
13515,ERIE,80516-9072,CO,40.0503,-105.05
13514,ERIE,80516-2402,CO,40.0503,-105.05
13513,Erie,80516,Co,40.0503,-105.05
13512,Englewood,80113,CO,39.6482,-104.988
13510,ENGLEWOOD,80110-5313,CO,39.6482,-104.988
13509,DURANGO,81301-7813,CO,37.2754,-107.8799
13508,DENVER,80246-2316,CO,39.7348,-104.9653
13507,Denver,80246,Co,39.7348,-104.9653
13506,DENVER,80224-1454,CO,39.7348,-104.9653
13505,DENVER,80220-5870,CO,39.7348,-104.9653
13504,Denver,80219,CO,39.7348,-104.9653
13503,Denver,80218,CO,39.7348,-104.9653
13502,DENVER,80211-2959,CO,39.7348,-104.9653
13501,DENVER,80211-2521,CO,39.7348,-104.9653
13500,DENVER,80209-1648,CO,39.7348,-104.9653
13499,DENVER,80205-4048,CO,39.7348,-104.9653
13497,DENVER,80203-2414,CO,39.7348,-104.9653
13496,COLORADO SPRINGS,80921-3659,CO,38.834,-104.8253
13495,Colorado Springs,80921-3549,CO,38.834,-104.8253
13494,COLORADO SPRINGS,80920-7940,CO,38.834,-104.8253
13493,COLORADO SPRINGS,80911-2219,CO,38.834,-104.8253
13492,COLORADO SPRINGS,80911,CO,38.834,-104.8253
13491,Castle Rock,80108,CO,39.3727,-104.8584
13489,CASTLE PINES,80108-8223,CO,39.458,-104.8961
13488,CARBONDALE,81623-3122,CO,39.4022,-107.2112
13487,CANON CITY,81212-9302,CO,38.441,-105.2424
13486,CANON CITY,81212-3121,CO,38.441,-105.2424
13485,Broomfield,80020-3501,CO,39.938,-105.0587
13484,Boulder,80304,CO,40.015,-105.2705
13483,AURORA,80016-7882,CO,39.7294,-104.8319
13482,AURORA,80014-1852,CO,39.7294,-104.8319
13481,ASPEN,81611-1462,CO,39.1911,-106.8236
13479,ARVADA,80007-7804,CO,39.8028,-105.0875
13477,Arvada,80005,CO,39.8028,-105.0875
13476,yuba city,95993,california,39.1404,-121.6169
13475,YORBA LINDA,92886-8611,CALIFORNIA,33.8901,-117.8256
13474,woodland hills,91364,california,34.1683,-118.6059
13473,Venice,90291,California,33.995,-118.4669
13471,Vallejo,94591-6939,California,38.1041,-122.2566
13470,UPLAND,91784-1787,CALIFORNIA,34.0975,-117.6484
13468,Torrance,90505,California,33.8358,-118.3406
13467,TIBURON,94920-1110,CALIFORNIA,37.8734,-122.4566
13466,South San Francisco,94080,California,37.6549,-122.4081
13464,Saratoga,95070,California,37.2638,-122.023
13462,Santa Rosa,95403,California,38.4405,-122.7144
13461,SANTA MARIA,93455-6504,CALIFORNIA,34.9531,-120.4359
13460,SAN FRANCISCO,94121-3525,CALIFORNIA,37.7648,-122.463
13458,San Dimas,91773,California,34.1067,-117.8067
13456,SAN DIEGO,92154-3718,CALIFORNIA,32.7174,-117.1628
13455,SAN DIEGO,92126-1226,CALIFORNIA,32.7174,-117.1628
13453,SAN DIEGO,92102-4022,CALIFORNIA,32.7174,-117.1628
13452,Reseda,91335-4816,California,34.2011,-118.5365
13451,RANCHO MIRAGE,92270-5211,CALIFORNIA,33.7633,-116.4229
13450,POWAY,92064-3608,CALIFORNIA,32.9628,-117.0359
13449,PORTER RANCH,91326-1462,CALIFORNIA,34.2876,-118.5528
13448,PLEASANTON,94588-4243,CALIFORNIA,37.6624,-121.8747
13447,Pittsburg,94565,California,38.028,-121.8847
13441,penngrove,94951,CALIFORNIA,38.2996,-122.6667
13439,PALO ALTO,94306-2443,CALIFORNIA,37.4422,-122.1634
13437,PACIFICA,94044-1218,CALIFORNIA,37.6138,-122.4869
13436,NEWBURY PARK,91320-6769,CALIFORNIA,34.1842,-118.9107
13435,Milpitas,95035,California,37.4283,-121.9066
13434,LAQUINTA,92253-5059,CALIFORNIA,33.6775,-116.2959
13431,Laguna hills,92653,California,33.5949,-117.6882
13430,La Habra,90631,California,33.9319,-117.9461
13429,INGLEWOOD,90301-3671,CALIFORNIA,33.9617,-118.3531
13428,HUNTINGTON BEACH,92646-6932,CALIFORNIA,33.6781,-118
13427,Granite Bay,95746,California,38.7632,-121.1638
13426,GLENDALE,91206-1751,CALIFORNIA,34.1423,-118.2484
13425,FELTON,95018-9253,CALIFORNIA,37.0513,-122.0733
13422,FAIRFAX,94930-1324,CALIFORNIA,37.9871,-122.5889
13421,el monte,91732,california,34.0752,-118.0368
13420,DINUBA,93618-3132,CALIFORNIA,36.5433,-119.3871
13419,Corona,92880-1298,California,33.8753,-117.5664
13418,Brentwood,94513,California,37.9318,-121.696
13417,Berkeley,94702,California,37.8708,-122.2729
13416,BAKERSFIELD,93311-3437,CALIFORNIA,35.3739,-119.0195
13414,Auburn,95603,California,38.8946,-121.074
13411,Atwater,95301-5058,California,37.3477,-120.6091
13410,Torrance,90504,Ca.,33.8358,-118.3406
13408,Paso Robles,93446,Ca.,35.6268,-120.6912
13405,Daly City,94014,Ca.,37.7058,-122.4619
13404,YUCCA VALLEY,92286-0481,CA,34.1546,-116.4026
13403,Yucaipa,92399,CA,34.0336,-117.0431
13402,YUBA CITY,95991-8321,CA,39.1404,-121.6169
13398,YORBA LINDA,92887-4700,CA,33.8901,-117.8256
13397,YORBA LINDA,92887-3707,CA,33.8901,-117.8256
13396,WHITTIER,90601-1958,CA,33.9749,-118.0337
13395,WHITTIER,90601-1064,CA,33.9749,-118.0337
13394,WESTMINSTER,92683-7409,CA,33.7578,-117.9859
13391,WESTMINSTER,92683-4640,CA,33.7578,-117.9859
13390,Westlke Village,91361,CA,,
13389,WESTLAKE VILLAGE,91361-5328,CA,34.1519,-118.8276
13388,WESTLAKE VILLAGE,91361-4521,CA,34.1519,-118.8276
13385,Westlake Village,91361,CA,34.1519,-118.8276
13384,West Sacramento,95691,CA,38.5805,-121.5302
13382,west hollywood,90069-2465,CA,34.0888,-118.3793
13381,WEST HILLS,91304-3660,CA,34.2032,-118.6455
13379,WATERFORD,95386-9459,CA,37.6413,-120.7605
13376,Walnut Creek,94597,CA,37.9063,-122.065
13375,Walnut Creek,94596,CA,37.9063,-122.065
13373,WALNUT CREEK,94595-3688,CA,37.9063,-122.065
13372,WALNUT,91789-4231,CA,34.0203,-117.8653
13370,vista,92084-4153,ca,33.2,-117.2425
13369,VISALIA,93277-6016,CA,36.3302,-119.2921
13368,VENTURA,93003-7343,CA,34.2783,-119.2932
13366,Ventura,93003-6314,CA,34.2783,-119.2932
13365,VENTURA,93003-5485,CA,34.2783,-119.2932
13364,VENTURA,93003-3833,CA,34.2783,-119.2932
13363,VAN NUYS,91401-5732,CA,34.1867,-118.4487
13362,Valley Center,92082,CA,33.2184,-117.0342
13359,Vallejo,94591,Ca,38.1041,-122.2566
13358,VALENCIA,91354-1891,CA,34.4315,-118.5569
13357,VACAVILLE,95687-7782,CA,38.3566,-121.9877
13356,VACAVILLE,95687-4188,CA,38.3566,-121.9877
13355,UPLAND,91786-5316,CA,34.0975,-117.6484
13354,UPLAND,91784-1605,CA,34.0975,-117.6484
13352,UPLAND,91784-1349,CA,34.0975,-117.6484
13351,TWAIN HARTE,95383-9634,CA,38.0396,-120.2327
13350,TUSTIN,92782-6525,CA,33.7459,-117.8262
13349,TURLOCK,95380-2271,CA,37.4947,-120.8466
13348,TUJUNGA,91042-2809,CA,34.2522,-118.2884
13347,TUJUNGA,91042-1112,CA,34.2522,-118.2884
13345,TRUCKEE,96161-5209,CA,39.328,-120.1833
13344,TRACY,95377-8320,CA,37.7397,-121.4252
13343,Torrance,90504,CA,33.8358,-118.3406
13341,TORRANCE,90503-6334,CA,33.8358,-118.3406
13340,TORRANCE,90503-3337,CA,33.8358,-118.3406
13339,TORRANCE,90501-4124,CA,33.8358,-118.3406
13338,TOLUCA LAKE,91602-2934,CA,,
13336,Tiburon,94920-1121,CA,37.8734,-122.4566
13334,Tiburon,94920,CA,37.8734,-122.4566
13332,THOUSAND OAKS,91362-4662,CA,34.1706,-118.8376
13330,THOUSAND OAKS,91361-4904,CA,34.1706,-118.8376
13329,Thousand Oaks,91360,CA,34.1706,-118.8376
13328,TEMECULA,92592-9709,CA,33.4946,-117.1474
13327,TARZANA,91356-2727,CA,34.1728,-118.5534
13325,SUNNYVALE,94087-3902,CA,37.3688,-122.0363
13324,SUNNYVALE,94086-7830,CA,37.3688,-122.0363
13323,STUDIO CITY,91604-2976,CA,34.1484,-118.3962
13322,Studio City,91604,Ca,34.1484,-118.3962
13321,STOCKTON,95219-2441,CA,37.9577,-121.2908
13320,STOCKTON,95210-2007,CA,37.9577,-121.2908
13319,STOCKTON,95210-1863,CA,37.9577,-121.2908
13318,STOCKTON,95207-3846,CA,37.9577,-121.2908
13317,Stockton,95207-1504,CA,37.9577,-121.2908
13316,STEVENSON RANCH,91381-2200,CA,34.3905,-118.5737
13314,SOUTH SAN FRANCISCO,94080-4235,CA,37.6549,-122.4081
13313,SOUTH PASADENA,91030-4118,CA,34.1133,-118.1478
13311,Sonoma,95476,Ca,38.2931,-122.4577
13310,SOLANA BEACH,92075-2404,CA,32.9906,-117.2691
13309,Solana Beach,92075,CA,32.9906,-117.2691
13308,Simi Valley,93065,CA,34.2694,-118.7815
13307,SIMI VALLEY,93063-6453,CA,34.2694,-118.7815
13305,SIMI VALLEY,93062-1858,CA,34.2694,-118.7815
13304,SCOTTS VALLEY,95066-4925,CA,37.0511,-122.0147
13302,SARATOGA,95070-5306,CA,37.2638,-122.023
13301,Saratoga,95070,ca,37.2638,-122.023
13300,SANTA ROSA,95409-5381,CA,38.4405,-122.7144
13299,SANTA ROSA,95409-2750,CA,38.4405,-122.7144
13298,Santa Rosa,95405-4646,CA,38.4405,-122.7144
13297,SANTA ROSA,95403-5775,CA,38.4405,-122.7144
13296,Santa Rosa,95401-5688,CA,38.4405,-122.7144
13295,Santa Monica,90405,CA,34.0196,-118.487
13294,SANTA MONICA,90403-2170,CA,34.0196,-118.487
13292,Santa Monica,90403,CA,34.0196,-118.487
13291,SANTA MONICA,90402-1747,CA,34.0196,-118.487
13285,SANTA MONICA,90402-1206,CA,34.0196,-118.487
13284,Santa Monica,90402,CA,34.0196,-118.487
13283,Santa Cruz,95062,Ca,36.9746,-122.0294
13282,SANTA CRUZ,95060-5004,CA,36.9746,-122.0294
13280,Santa Clara,95051-7004,CA,37.3541,-121.9552
13279,SANTA CLARA,95051-6005,CA,37.3541,-121.9552
13278,SANTA CLARA,95051-4201,CA,37.3541,-121.9552
13277,SANTA CLARA,95050-5136,CA,37.3541,-121.9552
13276,SANTA CLARA,95050,CA,37.3541,-121.9552
13273,SANTA BARBARA,93111-1505,CA,34.4098,-119.697
13272,SANTA BARBARA,93111-1326,CA,34.4098,-119.697
13271,SANTA BARBARA,93111,CA,34.4098,-119.697
13270,santa barbara,93109,ca,34.4098,-119.697
13269,SANTA ANA,92705-2859,CA,33.7495,-117.8732
13268,SANTA ANA,92705-2164,CA,33.7495,-117.8732
13267,SAN RAMON,94583-6002,CA,37.7799,-121.978
13266,SAN RAMON,94583-3643,CA,37.7799,-121.978
13265,SAN RAMON,94583-2408,CA,37.7799,-121.978
13263,SAN RAMON,94583-1951,CA,37.7799,-121.978
13262,SAN RAMON,94582-5624,CA,37.7799,-121.978
13261,SAN RAMON,94582-4858,CA,37.7799,-121.978
13260,SAN RAFAEL,94903-2257,CA,37.9735,-122.5311
13259,SAN RAFAEL,94903-1024,CA,37.9735,-122.5311
13258,SAN PEDRO,90732-3225,CA,33.7359,-118.2923
13256,SAN MATEO,94403-3977,CA,37.5446,-122.3091
13255,San Mateo,94403,CA,37.5446,-122.3091
13253,SAN MATEO,94402-3414,CA,37.5446,-122.3091
13249,SAN MATEO,94402,CA,37.5446,-122.3091
13248,SAN MARINO,91108-2107,CA,34.1216,-118.1057
13247,San marcos,92078,CA,33.1434,-117.1661
13246,San Marcos,92069-3257,CA,33.1434,-117.1661
13245,SAN LUIS OBISPO,93401-5150,CA,35.2828,-120.6596
13244,SAN LORENZO,94580-3522,CA,37.681,-122.1244
13243,SAN JOSE,95148-3032,CA,37.2751,-121.8261
13242,San Jose,95148,CA,37.2751,-121.8261
13240,SAN JOSE,95138-2236,CA,37.2751,-121.8261
13239,SAN JOSE,95136-3710,CA,37.2751,-121.8261
13238,SAN JOSE,95136-2338,CA,37.2751,-121.8261
13236,SAN JOSE,95135-1642,CA,37.2751,-121.8261
13235,SAN JOSE,95135-1420,CA,37.2751,-121.8261
13233,san jose,95135,CA,37.2751,-121.8261
13232,SAN JOSE,95131-1726,CA,37.2751,-121.8261
13230,SAN JOSE,95129-4231,CA,37.2751,-121.8261
13229,san jose,95128,ca,37.2751,-121.8261
13228,SAN JOSE,95127-5529,CA,37.2751,-121.8261
13227,SAN JOSE,95125-4956,CA,37.2751,-121.8261
13226,SAN JOSE,95123-4302,CA,37.2751,-121.8261
13225,SAN JOSE,95120-2811,CA,37.2751,-121.8261
13224,SAN JOSE,95116-3025,CA,37.2751,-121.8261
13223,SAN JOSE,95113-2865,CA,37.2751,-121.8261
13221,SAN FRANCISCO,94131-1308,CA,37.7648,-122.463
13220,San Francisco,94127-1102,CA,37.7648,-122.463
13218,SAN FRANCISCO,94124-2013,CA,37.7648,-122.463
13217,San Francisco,94122-4537,CA,37.7648,-122.463
13216,SAN FRANCISCO,94122-4218,CA,37.7648,-122.463
13213,SAN FRANCISCO,94121-3525,CA,37.7648,-122.463
13212,SAN FRANCISCO,94118-3927,CA,37.7648,-122.463
13211,SAN FRANCISCO,94118-3704,CA,37.7648,-122.463
13210,SAN FRANCISCO,94116-3007,CA,37.7648,-122.463
13209,SAN FRANCISCO,94116-1112,CA,37.7648,-122.463
13208,San Francisco,94116,CA,37.7648,-122.463
13207,SAN FRANCISCO,94115-4510,CA,37.7648,-122.463
13203,SAN FRANCISCO,94115-1622,CA,37.7648,-122.463
13200,SAN FRANCISCO,94115-1328,CA,37.7648,-122.463
13199,SAN FRANCISCO,94114-2805,CA,37.7648,-122.463
13198,San Francisco,94114,CA,37.7648,-122.463
13196,SAN FRANCISCO,94112-4319,CA,37.7648,-122.463
13194,SAN FRANCISCO,94112-3023,CA,37.7648,-122.463
13193,SAN FRANCISCO,94111,CA,37.7648,-122.463
13192,SAN FRANCISCO,94110-6008,CA,37.7648,-122.463
13189,San Francisco,94110,CA,37.7648,-122.463
13188,SAN FRANCISCO,94109-5310,CA,37.7648,-122.463
13187,SAN FRANCISCO,94109-2640,CA,37.7648,-122.463
13186,SAN FRANCISCO,94109-2120,CA,37.7648,-122.463
13185,SAN FRANCISCO,94107-3121,CA,37.7648,-122.463
13184,SAN FRANCISCO,94103,CA,37.7648,-122.463
13183,SAN DIEGO,92154-4225,CA,32.7174,-117.1628
13182,SAN DIEGO,92131-2438,CA,32.7174,-117.1628
13178,SAN DIEGO,92131-2125,CA,32.7174,-117.1628
13177,SAN DIEGO,92130-5680,CA,32.7174,-117.1628
13176,SAN DIEGO,92130-1885,CA,32.7174,-117.1628
13174,San Diego,92130,CA,32.7174,-117.1628
13173,SAN DIEGO,92129-3565,CA,32.7174,-117.1628
13171,SAN DIEGO,92128-1821,CA,32.7174,-117.1628
13170,San Diego,92127,CA,32.7174,-117.1628
13169,SAN DIEGO,92122-1613,CA,32.7174,-117.1628
13168,San Diego,92117,CA,32.7174,-117.1628
13167,San Diego,92115-2413,CA,32.7174,-117.1628
13166,SAN DIEGO,92114-5118,CA,32.7174,-117.1628
13165,SAN DIEGO,92111-3209,CA,32.7174,-117.1628
13162,SAN DIEGO,92111-2625,CA,32.7174,-117.1628
13161,SAN DIEGO,92109-5029,CA,32.7174,-117.1628
