Transaction Date,Customer ID,Description,Stock Code,Invoice No,Quantity,Sales,Unit Price
12/5/2021 15:38,15550,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580688,1,76.5,76.5
12/5/2021 15:38,15550,Templation Soft Cat Treats,23084,580688,1,12.48,12.48
12/5/2021 15:38,16379,Pet Odor Eliminator,84879,580687,4,40.56,10.14
12/5/2021 15:43,12994,Rechargeable Pet Nail Grinder,22960,580689,1,25.5,25.5
12/5/2021 15:51,13173,Dog and Puppy Pads,85123A,580692,1,17.7,17.7
12/5/2021 16:03,13230,Dog and Puppy Pads,85123A,580695,1,17.7,17.7
12/5/2021 16:03,13230,NexGard Chew for Dogs,82484,580695,1,47.7,47.7
12/5/2021 16:03,13230,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580695,1,76.5,76.5
12/5/2021 16:03,13230,Templation Soft Cat Treats,23084,580695,1,12.48,12.48
12/5/2021 16:04,17757,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580696,1,25.5,25.5
12/5/2021 16:04,17757,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580696,2,35.4,17.7
12/5/2021 16:04,17757,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,580696,1,29.7,29.7
12/5/2021 16:04,17757,Sheba Perfect Portions Pat Wet Cat Food,22197,580696,7,35.7,5.1
12/5/2021 16:39,12479,UltraSound Dog Barking Deterrent,22720,,0,0,29.7
12/5/2021 16:52,14608,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580717,8,180,22.5
12/5/2021 16:54,14739,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580719,7,107.1,15.3
12/5/2021 16:55,14629,Purina Pro Plan Adult Sensitive Skin,23284,580720,1,49.5,49.5
12/5/2021 16:55,14629,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580720,1,76.5,76.5
12/5/2021 16:57,15274,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,580721,1,29.7,29.7
12/5/2021 17:06,13985,Earth Rated Dog Poop Bags,85099B,580722,2,24.96,12.48
12/5/2021 17:06,13985,Templation Soft Cat Treats,23084,580722,4,42.96,10.74
12/5/2021 17:13,15932,Dog and Puppy Pads,85123A,580725,6,91.8,15.3
12/5/2021 17:17,14096,Canned Cat Food,21137,580727,1,44.76,44.76
12/5/2021 17:17,14096,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580727,1,49.74,49.74
12/5/2021 17:17,14096,Dog and Puppy Pads,85123A,580727,1,34.74,34.74
12/5/2021 17:17,14096,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580727,3,104.22,34.74
12/5/2021 17:17,14096,Pet Grooming Brush,20725,580727,1,24.78,24.78
12/5/2021 17:17,14096,ProBiotic Supplements for Dogs,79321,580727,1,74.76,74.76
12/5/2021 17:17,14096,Purina Pro Plan Adult Sensitive Skin,23284,580727,1,99.78,99.78
12/5/2021 17:17,14096,Rechargeable Pet Nail Grinder,22960,580727,1,49.74,49.74
12/5/2021 17:17,14096,Sheba Perfect Portions Pat Wet Cat Food,22197,580727,5,48.9,9.78
12/5/2021 17:17,14096,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580727,1,149.76,149.76
12/5/2021 17:17,14096,Templation Soft Cat Treats,23084,580727,11,272.58,24.78
12/5/2021 17:17,14096,UltraSound Dog Barking Deterrent,22720,580727,1,64.74,64.74
12/5/2021 17:24,,Canned Cat Food,21137,580729,1,44.76,44.76
12/5/2021 17:24,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580729,2,99.48,49.74
12/5/2021 17:24,,Dog and Puppy Pads,85123A,580729,1,34.74,34.74
12/5/2021 17:24,,Earth Rated Dog Poop Bags,85099B,580729,1,24.78,24.78
12/5/2021 17:24,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580729,13,198.9,15.3
12/5/2021 17:24,,NexGard Chew for Dogs,82484,580729,1,99.78,99.78
12/5/2021 17:24,,Pet Grooming Brush,20725,580729,1,24.78,24.78
12/5/2021 17:24,,Pet Hair Remover,23203,580729,1,24.78,24.78
12/5/2021 17:24,,Pet Odor Eliminator,84879,580729,2,37.44,18.72
12/5/2021 17:24,,ProBiotic Supplements for Dogs,79321,580729,1,74.76,74.76
12/5/2021 17:24,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,580729,1,64.74,64.74
12/5/2021 17:24,,Rechargeable Pet Nail Grinder,22960,580729,1,49.74,49.74
12/5/2021 17:24,,Sheba Perfect Portions Pat Wet Cat Food,22197,580729,12,61.2,5.1
12/5/2021 17:24,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580729,1,149.76,149.76
12/5/2021 17:24,,Templation Soft Cat Treats,23084,580729,10,247.8,24.78
12/5/2021 17:24,,UltraSound Dog Barking Deterrent,22720,580729,1,64.74,64.74
12/5/2021 17:28,,Canned Cat Food,21137,580730,1,24.78,24.78
12/5/2021 17:28,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580730,1,49.74,49.74
12/5/2021 17:28,,Dog and Puppy Pads,85123A,580730,1,34.74,34.74
12/5/2021 17:28,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580730,7,107.1,15.3
12/5/2021 17:28,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,580730,1,64.74,64.74
12/5/2021 17:28,,Pet Grooming Brush,20725,580730,1,24.78,24.78
12/5/2021 17:28,,Pet Hair Remover,23203,580730,1,24.78,24.78
12/5/2021 17:28,,Pet Odor Eliminator,84879,580730,3,56.16,18.72
12/5/2021 17:28,,ProBiotic Supplements for Dogs,79321,580730,1,74.76,74.76
12/5/2021 17:28,,Rechargeable Pet Nail Grinder,22960,580730,1,49.74,49.74
12/5/2021 17:28,,Sheba Perfect Portions Pat Wet Cat Food,22197,580730,11,56.1,5.1
12/5/2021 17:28,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580730,1,149.76,149.76
12/5/2021 17:28,,Templation Soft Cat Treats,23084,580730,7,173.46,24.78
12/5/2021 17:28,,UltraSound Dog Barking Deterrent,22720,580730,1,64.74,64.74
12/5/2021 17:36,17383,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580731,1,17.7,17.7
12/6/2021 8:46,12766,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580734,1,25.5,25.5
12/6/2021 8:46,12766,Earth Rated Dog Poop Bags,85099B,580734,4,49.92,12.48
12/6/2021 8:46,12766,Pet Grooming Brush,20725,580734,4,39.6,9.9
12/6/2021 8:52,17728,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580735,1,25.5,25.5
12/6/2021 8:52,17728,Earth Rated Dog Poop Bags,85099B,580735,2,24.96,12.48
12/6/2021 8:52,17728,Pet Grooming Brush,20725,580735,2,19.8,9.9
12/6/2021 8:52,17728,Pet Hair Remover,23203,580735,2,24.96,12.48
12/6/2021 8:52,17728,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,580735,1,29.7,29.7
12/6/2021 8:52,17728,Purina Pro Plan Adult Sensitive Skin,23284,580735,1,49.5,49.5
12/6/2021 8:55,12716,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,580736,1,29.7,29.7
12/6/2021 9:05,14140,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580737,1,17.7,17.7
12/6/2021 9:29,17659,Templation Soft Cat Treats,23084,,0,0,12.48
12/6/2021 9:35,12584,Dog and Puppy Pads,85123A,580746,3,53.1,17.7
12/6/2021 9:35,12584,UltraSound Dog Barking Deterrent,22720,580746,2,59.4,29.7
12/6/2021 9:46,17611,ProBiotic Supplements for Dogs,79321,,0,0,34.5
12/6/2021 9:56,12478,Pet Grooming Brush,20725,580752,2,19.8,9.9
12/6/2021 9:56,12478,Templation Soft Cat Treats,23084,580752,1,12.48,12.48
12/6/2021 9:56,12749,UltraSound Dog Barking Deterrent,22720,580750,1,29.7,29.7
12/6/2021 10:00,12682,Earth Rated Dog Poop Bags,85099B,580753,2,24.96,12.48
12/6/2021 10:00,12682,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,580753,2,59.4,29.7
12/6/2021 10:00,12682,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580753,1,76.5,76.5
12/6/2021 10:00,12682,Templation Soft Cat Treats,23084,580753,4,42.96,10.74
12/6/2021 10:05,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,580754,1,64.74,64.74
12/6/2021 10:05,,Sheba Perfect Portions Pat Wet Cat Food,22197,580754,16,236.16,14.76
12/6/2021 10:05,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580754,1,192.24,192.24
12/6/2021 10:05,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580754,3,449.28,149.76
12/6/2021 10:05,,Templation Soft Cat Treats,23084,580754,8,238.08,29.76
12/6/2021 10:30,17593,Pet Grooming Brush,20725,580759,2,19.8,9.9
12/6/2021 10:32,14543,Rechargeable Pet Nail Grinder,22960,,0,0,25.5
12/6/2021 10:36,16013,ProBiotic Supplements for Dogs,79321,580763,16,475.2,29.7
12/6/2021 10:58,16015,Pet Grooming Brush,20725,580771,1,9.9,9.9
12/6/2021 11:00,15992,Pet Odor Eliminator,84879,580772,2,20.28,10.14
12/6/2021 11:05,13994,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580774,1,76.5,76.5
12/6/2021 11:23,16764,Dog and Puppy Pads,85123A,,0,0,17.7
12/6/2021 11:33,17884,Templation Soft Cat Treats,23084,580822,1,12.48,12.48
12/6/2021 11:38,14825,Pet Odor Eliminator,84879,580830,2,20.28,10.14
12/6/2021 11:39,14418,Canned Cat Food,21137,580831,1,22.5,22.5
12/6/2021 11:39,14418,Purina Pro Plan Adult Sensitive Skin,23284,580831,1,49.5,49.5
12/6/2021 11:39,14418,Sheba Perfect Portions Pat Wet Cat Food,22197,580831,4,20.4,5.1
12/6/2021 11:39,14418,Templation Soft Cat Treats,23084,580831,2,24.96,12.48
12/6/2021 11:40,12753,Templation Soft Cat Treats,23084,,-1,-10.74,10.74
12/6/2021 11:41,16764,Dog and Puppy Pads,85123A,580833,2,35.4,17.7
12/6/2021 11:41,16764,Pet Grooming Brush,20725,580833,1,9.9,9.9
12/6/2021 11:51,18005,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580848,1,25.5,25.5
12/6/2021 11:53,16790,Pet Grooming Brush,20725,580852,2,19.8,9.9
12/6/2021 11:58,17914,Templation Soft Cat Treats,23084,580865,1,12.48,12.48
12/6/2021 12:02,18283,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,580872,1,12.48,12.48
12/6/2021 12:02,18283,Pet Grooming Brush,20725,580872,1,9.9,9.9
12/6/2021 12:02,18283,Pet Hair Remover,23203,580872,1,12.48,12.48
12/6/2021 12:06,15061,Rechargeable Pet Nail Grinder,22960,580873,6,135,22.5
12/6/2021 12:06,15061,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580873,22,1445.4,65.7
12/6/2021 12:12,14071,Purina Pro Plan Adult Sensitive Skin,23284,580876,1,49.5,49.5
12/6/2021 12:12,14071,Sheba Perfect Portions Pat Wet Cat Food,22197,580876,1,5.1,5.1
12/6/2021 12:15,17250,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580877,1,76.5,76.5
12/6/2021 12:18,17346,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580879,1,25.5,25.5
12/6/2021 12:18,17346,Earth Rated Dog Poop Bags,85099B,580879,2,24.96,12.48
12/6/2021 12:18,17346,Pet Odor Eliminator,84879,580879,2,20.28,10.14
12/6/2021 12:19,14121,Templation Soft Cat Treats,23084,580880,4,42.96,10.74
12/6/2021 12:20,12971,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580882,4,70.8,17.7
12/6/2021 12:21,15907,Earth Rated Dog Poop Bags,85099B,580884,1,12.48,12.48
12/6/2021 12:21,15907,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580884,1,17.7,17.7
12/6/2021 12:21,15907,Pet Hair Remover,23203,580884,1,12.48,12.48
12/6/2021 12:21,15907,Sheba Perfect Portions Pat Wet Cat Food,22197,580884,1,5.1,5.1
12/6/2021 12:21,15907,Templation Soft Cat Treats,23084,580884,1,12.48,12.48
12/6/2021 12:21,16979,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580883,1,17.7,17.7
12/6/2021 12:21,16979,NexGard Chew for Dogs,82484,580883,1,47.7,47.7
12/6/2021 12:23,16353,ProBiotic Supplements for Dogs,79321,580885,12,356.4,29.7
12/6/2021 12:26,14110,Canned Cat Food,21137,580888,16,325.44,20.34
12/6/2021 12:28,17481,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580891,1,17.7,17.7
12/6/2021 12:41,13408,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580894,7,107.1,15.3
12/6/2021 12:50,13881,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580902,14,214.2,15.3
12/6/2021 12:56,14606,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580903,1,76.5,76.5
12/6/2021 12:59,15311,Earth Rated Dog Poop Bags,85099B,580904,1,12.48,12.48
12/6/2021 13:10,13104,Canned Cat Food,21137,580906,8,162.72,20.34
12/6/2021 13:13,13507,Dog and Puppy Pads,85123A,580907,1,17.7,17.7
12/6/2021 13:13,13507,NexGard Chew for Dogs,82484,580907,1,47.7,47.7
12/6/2021 13:20,16495,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580908,1,17.7,17.7
12/6/2021 13:30,14503,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580911,2,35.4,17.7
12/6/2021 13:30,14503,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,580911,2,24.96,12.48
12/6/2021 13:30,14503,Pet Hair Remover,23203,580911,2,24.96,12.48
12/6/2021 13:42,14871,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580914,1,25.5,25.5
12/6/2021 13:45,17705,Pet Grooming Brush,20725,580915,2,19.8,9.9
12/6/2021 14:07,16571,UltraSound Dog Barking Deterrent,22720,,0,0,29.7
12/6/2021 14:13,16143,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,580937,1,29.7,29.7
12/6/2021 14:13,16143,Pet Hair Remover,23203,580937,2,24.96,12.48
12/6/2021 14:13,16143,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,580937,1,29.7,29.7
12/6/2021 14:14,14907,Dog and Puppy Pads,85123A,580939,1,17.7,17.7
12/6/2021 14:14,14907,Pet Odor Eliminator,84879,580939,2,20.28,10.14
12/6/2021 14:23,17841,Canned Cat Food,21137,580956,1,22.5,22.5
12/6/2021 14:23,17841,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580956,1,17.7,17.7
12/6/2021 14:30,17266,Sheba Perfect Portions Pat Wet Cat Food,22197,580958,1,5.1,5.1
12/6/2021 14:30,17266,Templation Soft Cat Treats,23084,580958,1,12.48,12.48
12/6/2021 14:31,14673,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580959,1,25.5,25.5
12/6/2021 14:31,14673,Templation Soft Cat Treats,23084,580959,1,12.48,12.48
12/6/2021 14:35,16016,Pet Odor Eliminator,84879,580960,2,20.28,10.14
12/6/2021 14:40,14572,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580961,2,153,76.5
12/6/2021 14:40,17119,Earth Rated Dog Poop Bags,85099B,580962,2,24.96,12.48
12/6/2021 14:49,14868,Templation Soft Cat Treats,23084,580963,3,37.44,12.48
12/6/2021 14:52,12417,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,580965,1,76.5,76.5
12/6/2021 14:57,15622,Purina Pro Plan Adult Sensitive Skin,23284,,0,0,49.5
12/6/2021 15:12,12820,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580973,1,17.7,17.7
12/6/2021 15:17,14293,ProBiotic Supplements for Dogs,79321,580974,1,34.5,34.5
12/6/2021 15:32,16569,Canned Cat Food,21137,580977,2,45,22.5
12/6/2021 15:36,13078,Pet Odor Eliminator,84879,580978,27,234.9,8.7
12/6/2021 15:36,13078,Sheba Perfect Portions Pat Wet Cat Food,22197,580978,34,146.88,4.32
12/6/2021 15:36,13078,Templation Soft Cat Treats,23084,580978,16,171.84,10.74
12/6/2021 15:40,12362,Earth Rated Dog Poop Bags,85099B,580979,2,24.96,12.48
12/6/2021 15:40,12362,Pet Hair Remover,23203,580979,2,24.96,12.48
12/6/2021 15:43,17730,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580980,2,51,25.5
12/6/2021 16:02,16201,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,580981,2,24.96,12.48
12/6/2021 16:02,16201,Pet Grooming Brush,20725,580981,2,19.8,9.9
12/6/2021 16:02,16201,Pet Hair Remover,23203,580981,2,24.96,12.48
12/6/2021 16:02,16201,Pet Odor Eliminator,84879,580981,6,60.84,10.14
12/6/2021 16:21,17861,Rechargeable Pet Nail Grinder,22960,580982,1,25.5,25.5
12/6/2021 16:21,17861,Templation Soft Cat Treats,23084,580982,1,12.48,12.48
12/6/2021 16:26,,Canned Cat Food,21137,580983,1,24.78,24.78
12/6/2021 16:26,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580983,1,49.74,49.74
12/6/2021 16:26,,Earth Rated Dog Poop Bags,85099B,580983,1,24.78,24.78
12/6/2021 16:26,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,580983,3,104.22,34.74
12/6/2021 16:26,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,580983,1,64.74,64.74
12/6/2021 16:26,,Pet Hair Remover,23203,580983,1,24.78,24.78
12/6/2021 16:26,,Purina Pro Plan Adult Sensitive Skin,23284,580983,1,94.74,94.74
12/6/2021 16:26,,Rechargeable Pet Nail Grinder,22960,580983,1,49.74,49.74
12/6/2021 16:26,,Sheba Perfect Portions Pat Wet Cat Food,22197,580983,3,29.34,9.78
12/6/2021 16:26,,Templation Soft Cat Treats,23084,580983,6,148.68,24.78
12/6/2021 16:26,,UltraSound Dog Barking Deterrent,22720,580983,1,64.74,64.74
12/6/2021 16:33,17389,Canned Cat Food,21137,580985,10,203.4,20.34
12/6/2021 16:33,17389,Earth Rated Dog Poop Bags,85099B,580985,17,182.58,10.74
12/6/2021 16:33,17389,Rechargeable Pet Nail Grinder,22960,580985,7,157.5,22.5
12/6/2021 16:41,18154,Pet Odor Eliminator,84879,580988,2,20.28,10.14
12/6/2021 17:18,14578,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580996,1,25.5,25.5
12/6/2021 17:23,15023,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580997,1,25.5,25.5
12/6/2021 17:23,15023,Purina Pro Plan Adult Sensitive Skin,23284,580997,1,49.5,49.5
12/6/2021 17:26,16987,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,580998,1,25.5,25.5
12/6/2021 17:26,16987,Purina Pro Plan Adult Sensitive Skin,23284,580998,1,49.5,49.5
12/7/2021 8:03,12720,Rechargeable Pet Nail Grinder,22960,581000,2,45,22.5
12/7/2021 8:03,12720,UltraSound Dog Barking Deterrent,22720,581000,1,29.7,29.7
12/7/2021 8:07,12583,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,581001,2,59.4,29.7
12/7/2021 8:07,12583,Templation Soft Cat Treats,23084,581001,4,42.96,10.74
12/7/2021 8:21,14708,Pet Odor Eliminator,84879,581002,3,30.42,10.14
12/7/2021 8:21,14708,Templation Soft Cat Treats,23084,581002,4,42.96,10.74
12/7/2021 8:38,14911,Sheba Perfect Portions Pat Wet Cat Food,22197,581003,8,40.8,5.1
12/7/2021 8:41,16539,Purina Pro Plan Adult Sensitive Skin,23284,581004,2,84.96,42.48
12/7/2021 8:45,14911,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581006,2,51,25.5
12/7/2021 8:45,14911,Dog and Puppy Pads,85123A,581006,4,70.8,17.7
12/7/2021 8:45,14911,Pet Hair Remover,23203,581006,2,24.96,12.48
12/7/2021 8:45,14911,Sheba Perfect Portions Pat Wet Cat Food,22197,581006,8,40.8,5.1
12/7/2021 8:45,14911,UltraSound Dog Barking Deterrent,22720,581006,1,29.7,29.7
12/7/2021 8:55,12912,Templation Soft Cat Treats,23084,581007,8,85.92,10.74
12/7/2021 9:02,13089,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581008,2,153,76.5
12/7/2021 9:18,17503,Templation Soft Cat Treats,23084,581010,4,42.96,10.74
12/7/2021 9:32,17017,Sheba Perfect Portions Pat Wet Cat Food,22197,581013,17,73.44,4.32
12/7/2021 9:32,17017,Templation Soft Cat Treats,23084,581013,8,85.92,10.74
12/7/2021 9:34,16458,Dog and Puppy Pads,85123A,581014,1,17.7,17.7
12/7/2021 9:34,16458,Earth Rated Dog Poop Bags,85099B,581014,4,49.92,12.48
12/7/2021 9:34,16458,Pet Hair Remover,23203,581014,4,49.92,12.48
12/7/2021 9:35,13949,Pet Odor Eliminator,84879,581015,4,40.56,10.14
12/7/2021 9:53,14141,UltraSound Dog Barking Deterrent,22720,581016,1,29.7,29.7
12/7/2021 10:11,14794,ProBiotic Supplements for Dogs,79321,581019,2,69,34.5
12/7/2021 10:12,17511,Dog and Puppy Pads,85123A,581020,11,168.3,15.3
12/7/2021 10:12,17511,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581020,20,306,15.3
12/7/2021 10:12,17511,NexGard Chew for Dogs,82484,581020,4,162,40.5
12/7/2021 10:12,17511,Pet Hair Remover,23203,581020,17,182.58,10.74
12/7/2021 10:12,17511,Pet Odor Eliminator,84879,581020,27,234.9,8.7
12/7/2021 10:12,17511,Sheba Perfect Portions Pat Wet Cat Food,22197,581020,17,73.44,4.32
12/7/2021 10:24,14769,Rechargeable Pet Nail Grinder,22960,581021,1,25.5,25.5
12/7/2021 10:24,14769,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581021,1,76.5,76.5
12/7/2021 10:25,12826,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581022,2,35.4,17.7
12/7/2021 10:35,,Canned Cat Food,21137,581023,3,134.28,44.76
12/7/2021 10:35,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581023,6,298.44,49.74
12/7/2021 10:35,,Dog and Puppy Pads,85123A,581023,1,39.78,39.78
12/7/2021 10:35,,Earth Rated Dog Poop Bags,85099B,581023,2,49.56,24.78
12/7/2021 10:35,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581023,10,347.4,34.74
12/7/2021 10:35,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,581023,1,24.78,24.78
12/7/2021 10:35,,ProBiotic Supplements for Dogs,79321,581023,1,74.76,74.76
12/7/2021 10:35,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,581023,1,64.74,64.74
12/7/2021 10:35,,Purina Pro Plan Adult Sensitive Skin,23284,581023,1,94.74,94.74
12/7/2021 10:35,,Rechargeable Pet Nail Grinder,22960,581023,1,49.74,49.74
12/7/2021 10:35,,UltraSound Dog Barking Deterrent,22720,581023,1,64.74,64.74
12/7/2021 10:43,17091,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581027,1,25.5,25.5
12/7/2021 10:43,17091,Earth Rated Dog Poop Bags,85099B,581027,2,24.96,12.48
12/7/2021 10:43,17091,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,581027,2,24.96,12.48
12/7/2021 10:43,17091,Pet Hair Remover,23203,581027,2,24.96,12.48
12/7/2021 10:48,17049,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581034,1,25.5,25.5
12/7/2021 10:48,17049,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581034,7,107.1,15.3
12/7/2021 10:48,17049,Pet Hair Remover,23203,581034,2,24.96,12.48
12/7/2021 11:03,16817,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581057,2,35.4,17.7
12/7/2021 11:12,13267,Canned Cat Food,21137,581059,1,22.5,22.5
12/7/2021 11:12,13267,ProBiotic Supplements for Dogs,79321,581059,1,34.5,34.5
12/7/2021 11:12,13267,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581059,1,76.5,76.5
12/7/2021 11:35,17238,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581095,1,17.7,17.7
12/7/2021 11:35,17238,Templation Soft Cat Treats,23084,581095,1,12.48,12.48
12/7/2021 11:36,17412,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581096,1,17.7,17.7
12/7/2021 11:36,17412,Pet Grooming Brush,20725,581096,2,19.8,9.9
12/7/2021 11:36,17412,Pet Hair Remover,23203,581096,2,24.96,12.48
12/7/2021 11:42,14911,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,581098,3,197.1,65.7
12/7/2021 11:43,18219,Pet Odor Eliminator,84879,581099,2,20.28,10.14
12/7/2021 11:43,18219,Purina Pro Plan Adult Sensitive Skin,23284,581099,1,49.5,49.5
12/7/2021 11:48,17835,Pet Hair Remover,23203,581101,1,12.48,12.48
12/7/2021 12:11,13668,NexGard Chew for Dogs,82484,581104,1,47.7,47.7
12/7/2021 12:16,15984,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581108,1,17.7,17.7
12/7/2021 12:19,14527,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581114,1,25.5,25.5
12/7/2021 12:19,14534,Earth Rated Dog Poop Bags,85099B,581113,2,24.96,12.48
12/7/2021 12:19,14534,Templation Soft Cat Treats,23084,581113,1,12.48,12.48
12/7/2021 12:24,16393,Earth Rated Dog Poop Bags,85099B,,0,0,12.48
12/7/2021 12:26,15136,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,581118,1,17.7,17.7
12/7/2021 12:26,15136,UltraSound Dog Barking Deterrent,22720,581118,1,29.7,29.7
12/7/2021 12:26,17042,Templation Soft Cat Treats,23084,581120,1,12.48,12.48
12/7/2021 12:33,12839,Canned Cat Food,21137,581122,2,45,22.5
12/7/2021 12:33,12839,Earth Rated Dog Poop Bags,85099B,581122,2,24.96,12.48
12/7/2021 12:33,12839,Sheba Perfect Portions Pat Wet Cat Food,22197,581122,8,40.8,5.1
12/7/2021 12:34,15750,Pet Hair Remover,23203,581123,2,24.96,12.48
12/7/2021 12:34,15750,Purina Pro Plan Adult Sensitive Skin,23284,581123,1,49.5,49.5
12/7/2021 12:43,18272,Rechargeable Pet Nail Grinder,22960,581126,1,25.5,25.5
12/7/2021 12:46,12785,Earth Rated Dog Poop Bags,85099B,,0,0,12.48
12/7/2021 12:48,15498,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,581129,2,51,25.5
12/7/2021 12:48,15498,Dog and Puppy Pads,85123A,581129,3,53.1,17.7
12/7/2021 12:48,15498,NexGard Chew for Dogs,82484,581129,1,47.7,47.7
12/7/2021 12:48,15498,Pet Odor Eliminator,84879,581129,2,20.28,10.14
